CustomerID,frequency,recency,T,monetary_value
15885.0,3,92,308,111.18333333333334
15886.0,1,59,59,151.25
15888.0,1,80,80,136.81
15889.0,2,156,368,196.835
15891.0,1,226,226,473.57
15894.0,2,252,368,128.9
15895.0,1,149,149,127.6
15897.0,2,193,193,58.515
15898.0,5,0,368,211.706
15899.0,1,368,368,51.0
15900.0,1,23,23,337.28
15901.0,3,16,154,109.64333333333333
15903.0,7,9,294,494.0628571428571
15904.0,1,7,7,150.73
15906.0,7,19,254,210.39857142857142
15907.0,3,3,209,287.44
15909.0,1,173,173,191.94
15910.0,8,0,316,151.77875
15912.0,2,177,232,131.085
15916.0,8,15,365,173.3675
15917.0,1,247,247,98.05
15918.0,2,190,270,167.115
15919.0,2,19,368,256.87
15920.0,4,153,153,41.5125
15921.0,1,172,172,268.31
15922.0,1,372,372,321.85
15923.0,1,372,372,114.8
15925.0,1,193,193,191.4
15930.0,1,66,66,423.63
15932.0,8,3,288,273.61375
15933.0,3,20,86,358.18333333333334
15935.0,2,238,241,56.77
15937.0,1,63,63,145.35
15938.0,5,111,323,75.01599999999999
15939.0,15,89,331,171.67733333333334
15942.0,1,133,133,316.79
15944.0,1,276,276,269.90000000000003
15945.0,1,364,364,129.85000000000002
15947.0,1,82,82,889.64
15948.0,2,7,43,474.045
15949.0,2,16,70,180.05
15950.0,4,31,359,428.6025
15951.0,2,8,285,332.885
15952.0,4,33,224,186.82250000000002
15953.0,8,14,368,187.09125
15955.0,14,23,372,292.67928571428575
15957.0,1,31,31,421.54
15958.0,1,73,73,102.85
15963.0,2,19,44,232.18
15965.0,4,16,366,200.0
15967.0,2,22,318,194.89
15969.0,3,2,185,175.9
15970.0,1,303,303,314.1
15971.0,12,17,310,132.31666666666666
15973.0,1,366,366,195.9
15974.0,7,38,288,460.22285714285715
15975.0,1,83,83,371.01
15976.0,2,164,219,209.26500000000001
15977.0,2,16,38,433.41
15978.0,1,76,76,1051.83
15980.0,3,88,253,584.75
15981.0,8,24,310,370.56
15983.0,4,21,373,339.8525
15984.0,10,2,367,223.94099999999997
15985.0,2,122,236,430.34000000000003
15986.0,1,29,29,152.87
15987.0,7,11,368,139.56285714285715
15988.0,1,18,18,135.63
15990.0,2,43,286,358.255
15992.0,1,3,3,34.54
15993.0,7,8,43,376.1928571428571
15994.0,1,54,54,388.62
15996.0,6,87,365,160.78833333333333
15998.0,5,36,361,594.3720000000001
16000.0,3,2,2,202.16666666666666
16003.0,5,29,359,419.774
16005.0,4,11,270,141.89000000000001
16006.0,1,210,210,101.4
16007.0,4,47,214,416.78000000000003
16008.0,3,23,204,156.00333333333333
16009.0,4,21,159,228.16500000000002
16010.0,3,245,362,130.79999999999998
16011.0,16,7,365,207.06125
16012.0,3,34,154,416.53999999999996
16013.0,47,3,370,183.70531914893616
16014.0,3,37,290,209.86
16015.0,3,3,48,208.03333333333333
16016.0,8,2,366,177.3825
16017.0,1,46,46,194.53
16018.0,2,38,179,197.355
16019.0,9,46,364,385.62
16020.0,3,16,64,266.92
16022.0,1,259,259,584.78
16023.0,3,45,265,225.45333333333335
16024.0,1,11,11,241.89
16025.0,1,29,29,438.15999999999997
16026.0,1,42,42,236.09
16027.0,6,91,302,39.166666666666664
16029.0,63,38,373,209.3825396825397
16030.0,1,309,309,327.6
16031.0,2,91,246,250.775
16033.0,20,5,369,421.581
16034.0,3,195,332,142.78333333333333
16036.0,2,86,262,349.47
16037.0,3,269,358,245.14000000000001
16038.0,3,7,201,153.99333333333334
16040.0,3,64,268,410.12000000000006
16041.0,3,30,140,207.41666666666666
16042.0,5,21,331,228.304
16043.0,4,37,317,169.06
16045.0,4,119,289,324.6
16048.0,2,372,372,128.22
16049.0,3,39,74,348.16333333333336
16050.0,1,173,173,116.98
16052.0,1,53,53,343.29
16053.0,2,32,121,619.975
16054.0,1,144,144,746.5600000000001
16055.0,1,220,220,108.0
16056.0,1,44,44,597.1
16057.0,7,15,284,312.56714285714287
16059.0,6,65,367,237.25166666666667
16062.0,4,9,364,227.255
16063.0,1,259,259,335.32
16065.0,1,364,364,346.59000000000003
16066.0,5,16,123,271.348
16070.0,2,21,31,426.075
16071.0,1,44,44,321.79
16072.0,1,287,287,449.15
16076.0,10,2,208,215.721
16079.0,3,16,39,205.61333333333332
16080.0,2,81,273,108.58
16081.0,5,55,366,534.7239999999999
16083.0,2,100,360,474.445
16084.0,1,298,298,427.58
16085.0,5,22,320,188.32999999999998
16086.0,5,58,366,213.56199999999998
16091.0,2,154,198,157.53
16092.0,3,114,253,265.85333333333335
16094.0,4,11,218,253.2325
16096.0,1,263,263,192.12
16097.0,1,239,239,162.9
16098.0,7,87,373,230.68
16099.0,3,49,225,243.96666666666667
16101.0,1,70,70,1284.2
16102.0,3,41,128,570.9133333333333
16103.0,6,6,233,222.4333333333333
16104.0,1,61,61,269.41
16105.0,1,248,248,228.35
16106.0,1,65,65,108.38
16107.0,7,17,182,233.4857142857143
16108.0,1,84,84,833.83
16109.0,2,218,308,206.91
16110.0,3,44,310,433.2166666666667
16112.0,4,142,338,31.55
16113.0,1,182,182,133.4
16114.0,1,170,170,135.75000000000003
16115.0,8,9,292,204.0475
16116.0,1,211,211,566.98
16117.0,1,189,189,225.31
16119.0,2,7,72,202.60500000000002
16120.0,4,58,58,231.9625
16121.0,2,56,215,423.755
16122.0,4,72,366,116.42
16123.0,1,51,51,299.88
16124.0,1,316,316,173.4
16125.0,1,366,366,288.45
16126.0,4,28,296,1452.6825000000001
16127.0,1,38,38,656.25
16128.0,5,17,282,371.354
16131.0,6,51,239,485.6483333333333
16133.0,33,3,317,292.1342424242424
16134.0,2,21,358,308.145
16135.0,1,262,262,456.2
16136.0,3,59,277,223.89666666666668
16139.0,3,18,206,211.8033333333333
16140.0,2,65,370,282.45
16141.0,1,87,87,580.7
16142.0,1,249,249,497.29
16143.0,6,2,368,351.5733333333333
16145.0,11,8,359,329.8272727272727
16146.0,3,156,231,217.37666666666667
16147.0,1,133,133,340.33
16149.0,2,4,141,133.245
16150.0,5,42,371,404.264
16152.0,1,268,268,1415.46
16153.0,5,49,354,334.706
16156.0,9,8,310,331.71
16157.0,3,15,72,171.15
16159.0,1,281,281,348.2
16160.0,2,64,85,294.925
16161.0,19,1,368,276.05894736842106
16162.0,1,251,251,26.9
16163.0,2,231,364,213.8
16164.0,3,16,42,255.26333333333332
16168.0,27,10,369,97.69333333333334
16169.0,4,7,75,440.95500000000004
16170.0,6,50,247,290.71166666666664
16171.0,1,58,58,73.2
16172.0,5,94,241,224.512
16173.0,6,15,97,229.02
16174.0,3,125,151,179.16666666666666
16175.0,4,93,239,247.5225
16177.0,1,49,49,299.35
16178.0,1,137,137,180.1
16179.0,1,60,60,200.08
16180.0,8,99,252,562.5725
16181.0,1,72,72,237.69
16182.0,4,71,294,270.7625
16183.0,1,66,66,338.71000000000004
16184.0,6,63,210,181.17999999999998
16185.0,2,16,232,259.13
16186.0,12,22,371,322.36083333333335
16187.0,15,31,283,422.2873333333334
16188.0,4,44,242,239.53
16189.0,2,15,84,85.91499999999999
16190.0,1,39,39,133.24
16191.0,13,2,360,275.20923076923077
16193.0,1,236,236,302.88
16198.0,1,74,74,376.28000000000003
16200.0,2,3,163,513.46
16201.0,4,2,109,455.48
16202.0,1,360,360,345.02
16203.0,4,58,371,148.225
16204.0,1,22,22,384.18
16205.0,4,30,179,175.795
16206.0,4,54,327,133.1775
16207.0,1,24,24,355.38
16208.0,2,44,288,312.03
16209.0,5,88,246,186.906
16210.0,18,1,373,245.07222222222222
16211.0,1,88,88,479.22
16212.0,2,18,282,332.295
16213.0,1,78,78,127.5
16214.0,3,170,268,309.90000000000003
16215.0,1,80,80,231.9
16216.0,1,266,266,710.88
16217.0,2,234,281,151.72500000000002
16218.0,7,29,373,328.19714285714286
16221.0,3,36,366,264.11
16222.0,1,317,317,740.7
16224.0,4,56,249,310.15
16225.0,5,44,277,218.574
16226.0,3,202,234,73.23333333333333
16227.0,1,224,224,314.22
16229.0,2,86,212,485.8
16230.0,2,189,219,265.765
16232.0,4,43,214,222.4075
16233.0,3,70,365,159.46
16235.0,5,40,331,159.642
16236.0,1,77,77,431.3
16239.0,2,56,189,196.6
16240.0,2,23,76,1496.735
16241.0,13,9,369,195.78076923076924
16242.0,7,7,276,504.51142857142855
16243.0,2,33,54,154.95
16244.0,2,211,372,760.025
16245.0,3,23,256,442.33666666666664
16247.0,1,169,169,95.53
16248.0,1,61,61,152.94
16249.0,5,52,238,318.37800000000004
16250.0,2,260,373,194.27
16253.0,2,66,254,1550.515
16255.0,8,16,364,304.8575
16256.0,1,266,266,433.2
16257.0,1,176,176,15.0
16258.0,5,44,218,831.662
16260.0,1,50,50,670.95
16261.0,4,16,245,173.6475
16265.0,9,8,364,548.3066666666667
16266.0,7,73,205,114.71285714285715
16268.0,2,70,70,292.6
16270.0,1,352,352,937.24
16271.0,5,2,357,273.07000000000005
16272.0,1,116,116,411.7
16274.0,1,372,372,285.45
16275.0,1,196,196,508.37
16276.0,1,176,176,275.75
16278.0,1,99,99,338.53000000000003
16279.0,3,20,176,490.5
16281.0,1,71,71,925.25
16282.0,1,339,339,158.5
16283.0,5,5,207,303.222
16284.0,2,30,49,398.42
16287.0,1,169,169,127.22000000000001
16292.0,1,121,121,297.35
16293.0,10,21,366,212.52400000000003
16295.0,4,9,64,309.69
16297.0,1,268,268,297.59000000000003
16298.0,3,22,186,183.4
16302.0,1,126,126,233.22
16303.0,3,25,332,1597.1433333333334
16305.0,1,138,138,361.21999999999997
16306.0,6,213,366,101.945
16308.0,4,37,260,8.0
16309.0,2,105,240,348.385
16311.0,2,17,48,300.57
16313.0,2,2,49,129.66
16315.0,1,330,330,208.02
16316.0,8,63,357,288.24625
16317.0,3,119,296,406.3766666666667
16318.0,1,34,34,321.0
16319.0,1,217,217,404.40000000000003
16320.0,2,171,212,506.57
16321.0,5,71,323,73.86
16322.0,2,0,35,160.925
16324.0,3,127,176,133.29666666666665
16325.0,3,46,245,196.91333333333333
16326.0,14,5,334,202.85857142857142
16327.0,6,13,369,599.2183333333334
16330.0,3,17,111,56.303333333333335
16332.0,7,27,304,219.02142857142857
16333.0,22,7,309,54.52272727272727
16337.0,1,36,36,148.15
16338.0,1,156,156,207.35
16339.0,1,283,283,90.45
16340.0,1,106,106,502.69
16341.0,4,24,200,407.53
16342.0,4,74,179,66.9275
16343.0,2,15,15,158.165
16344.0,1,157,157,101.10000000000001
16345.0,1,43,43,474.26
16347.0,2,10,35,393.415
16348.0,7,31,239,182.75714285714284
16349.0,1,290,290,35.15
16350.0,4,20,333,270.6125
16351.0,1,332,332,153.9
16352.0,2,17,37,247.22
16353.0,23,3,369,190.69782608695652
16354.0,2,62,72,195.70000000000002
16356.0,3,197,277,70.59
16357.0,3,32,213,209.56000000000003
16358.0,4,0,183,506.875
16359.0,9,6,331,94.45666666666666
16360.0,6,4,87,552.3566666666667
16361.0,4,9,70,209.715
16362.0,5,31,90,139.81
16363.0,1,52,52,105.36000000000001
16364.0,2,11,136,327.57
16365.0,9,17,366,115.11222222222221
16366.0,1,18,18,311.90000000000003
16367.0,2,36,362,388.88
16368.0,2,1,27,230.41
16369.0,3,17,196,494.59666666666664
16370.0,4,81,224,296.8025
16372.0,2,32,33,169.49
16374.0,2,65,261,224.39000000000001
16376.0,2,8,16,446.42
16377.0,1,266,266,66.75
16378.0,3,246,310,120.98333333333333
16379.0,4,3,78,528.045
16380.0,1,60,60,521.04
16383.0,2,74,267,302.82
16384.0,2,89,263,281.1
16385.0,3,59,365,181.83666666666667
16386.0,2,28,253,147.785
16387.0,1,322,322,94.36
16389.0,4,52,282,276.7525
16392.0,1,269,269,216.89000000000001
16393.0,13,1,368,233.5646153846154
16394.0,5,56,289,203.83800000000002
16395.0,5,60,330,277.428
16398.0,2,153,253,707.975
16399.0,2,18,234,189.125
16400.0,1,94,94,293.58
16401.0,12,0,327,256.94083333333333
16402.0,2,264,368,133.675
16403.0,1,311,311,177.5
16404.0,1,69,69,401.45
16405.0,2,301,309,44.3
16406.0,1,18,18,153.9
16407.0,10,12,311,195.773
16409.0,5,35,316,386.728
16411.0,2,18,368,105.625
16412.0,1,53,53,135.99
16413.0,1,56,56,254.75
16414.0,2,21,279,57.05
16415.0,1,43,43,196.37
16416.0,3,26,55,311.59999999999997
16418.0,3,44,225,190.87333333333333
16419.0,6,112,311,130.39000000000001
16422.0,51,16,368,271.99882352941177
16423.0,1,24,24,326.03
16424.0,1,190,190,121.81
16425.0,1,301,301,292.4
16426.0,10,1,275,182.365
16427.0,2,262,283,114.28
16429.0,1,105,105,64.95
16430.0,1,56,56,252.55
16431.0,3,212,296,200.05999999999997
16432.0,1,63,63,159.0
16433.0,1,27,27,180.66
16434.0,7,28,299,203.7357142857143
16438.0,5,5,81,157.22
16440.0,5,7,214,718.054
16441.0,2,66,290,186.875
16442.0,3,1,360,195.3166666666667
16444.0,4,45,264,156.1675
16445.0,1,33,33,223.06
16446.0,2,0,205,27.45
16447.0,1,135,135,202.81
16448.0,1,197,197,172.49
16449.0,2,197,280,344.52
16450.0,1,149,149,311.92
16451.0,1,87,87,266.97
16454.0,2,44,63,3.45
16455.0,7,63,370,263.0257142857143
16456.0,5,98,372,392.726
16457.0,1,217,217,177.81
16458.0,18,2,360,193.32222222222222
16460.0,3,27,81,265.5
16461.0,1,177,177,121.67
16462.0,3,73,283,40.0
16463.0,4,20,203,344.1825
16464.0,3,19,141,400.0
16466.0,7,33,292,216.27428571428572
16468.0,1,73,73,59.5
16469.0,4,23,245,151.4175
16470.0,4,51,358,183.35
16471.0,1,274,274,223.95000000000002
16473.0,3,164,336,103.88666666666667
16474.0,7,6,144,255.17857142857142
16475.0,4,87,273,110.3625
16477.0,7,63,371,354.31714285714287
16478.0,3,24,65,105.75333333333333
16479.0,2,9,9,146.565
16480.0,1,75,75,634.32
16482.0,1,15,15,195.09
16483.0,1,191,191,118.2
16484.0,2,173,190,195.9
16485.0,1,76,76,339.35
16488.0,3,32,148,127.18333333333334
16491.0,1,46,46,699.84
16493.0,4,79,329,302.525
16494.0,1,296,296,782.03
16495.0,3,2,275,192.28666666666666
16496.0,3,8,316,507.6266666666667
16497.0,6,49,332,466.54833333333335
16498.0,2,160,161,50.26
16499.0,2,359,364,169.775
16500.0,6,4,330,40.56
16503.0,4,106,359,342.945
16504.0,1,24,24,460.01
16505.0,1,31,31,135.0
16506.0,2,19,39,45.150000000000006
16509.0,1,296,296,304.5
16510.0,1,371,371,231.04999999999998
16511.0,3,21,266,282.86
16513.0,4,4,42,218.6475
16515.0,5,51,310,303.858
16516.0,1,29,29,101.69999999999999
16517.0,1,276,276,162.25
16518.0,2,60,283,226.16
16519.0,2,24,364,82.19
16520.0,3,185,364,339.24
16523.0,21,1,315,410.18619047619046
16525.0,26,1,366,338.98230769230764
16526.0,1,171,171,267.66
16527.0,1,80,80,227.31
16528.0,1,3,3,222.27
16529.0,1,189,189,451.65000000000003
16531.0,7,21,359,167.4742857142857
16532.0,3,17,338,116.08333333333333
16533.0,3,18,67,341.6566666666667
16535.0,1,4,4,530.13
16536.0,1,109,109,498.67
16539.0,4,2,372,346.9775
16542.0,1,53,53,119.62
16545.0,1,164,164,225.45
16546.0,2,290,372,353.725
16549.0,10,9,333,394.305
16550.0,5,108,367,434.07
16551.0,3,95,336,214.71
16552.0,2,242,373,169.345
16553.0,12,162,359,250.64499999999998
16554.0,3,41,331,272.59999999999997
16555.0,2,34,109,142.195
16556.0,7,66,359,447.4785714285714
16557.0,2,23,136,121.425
16558.0,20,0,366,377.586
16560.0,2,26,357,393.83
16561.0,2,5,59,254.56
16563.0,1,53,53,651.5
16565.0,1,363,363,121.95
16566.0,5,14,292,92.706
16567.0,2,193,336,334.325
16569.0,1,2,2,121.5
16570.0,10,14,311,318.421
16571.0,3,26,281,449.6233333333333
16572.0,3,126,275,322.68333333333334
16573.0,2,84,289,319.23
16574.0,1,70,70,437.89
16581.0,1,182,182,105.84
16582.0,1,112,112,187.35
16583.0,1,373,373,233.45
16584.0,2,79,253,386.69
16586.0,1,248,248,451.95
16587.0,1,231,231,187.85
16589.0,3,70,160,153.08
16591.0,1,68,68,213.5
16592.0,16,3,287,245.72375
16593.0,3,50,327,89.41000000000001
16594.0,1,74,74,168.44
16595.0,1,60,60,356.96
16596.0,2,15,365,119.42500000000001
16597.0,1,3,3,68.74000000000001
16598.0,1,285,285,145.04999999999998
16600.0,6,3,338,126.10000000000001
16601.0,1,40,40,223.16
16602.0,1,35,35,511.96
16603.0,2,74,90,237.235
16607.0,14,17,358,191.76571428571427
16609.0,7,14,252,766.4857142857144
16610.0,1,218,218,75.66
16611.0,1,185,185,129.49
16612.0,4,32,311,292.94
16613.0,1,69,69,616.79
16614.0,1,182,182,485.79
16616.0,2,14,156,217.76
16617.0,1,235,235,117.85
16618.0,5,30,322,443.466
16619.0,1,263,263,226.21
16620.0,2,3,260,87.48
16621.0,4,51,277,150.4275
16623.0,1,245,245,129.45
16624.0,2,80,196,337.995
16625.0,1,274,274,330.68
16626.0,17,0,266,204.83176470588234
16627.0,1,78,78,292.13
16628.0,5,29,234,434.61
16629.0,2,73,95,191.225
16633.0,6,16,233,446.5916666666667
16634.0,2,222,371,101.25
16637.0,4,31,225,254.44
16638.0,10,22,368,146.355
16639.0,3,30,235,397.17
16641.0,1,105,105,185.63
16642.0,2,4,207,311.99
16643.0,1,245,245,452.56
16644.0,2,177,211,414.44
16647.0,2,169,204,96.58500000000001
16648.0,1,42,42,283.51
16650.0,1,71,71,482.38
16652.0,7,58,272,690.6285714285714
16653.0,2,15,70,585.405
16654.0,4,140,367,134.2175
16655.0,6,17,331,559.6433333333333
16656.0,15,21,364,180.0186666666667
16657.0,4,9,254,205.49
16658.0,1,367,367,121.44
16659.0,1,188,188,30.15
16660.0,4,15,319,149.9925
16665.0,1,361,361,105.5
16666.0,1,18,18,118.98
16667.0,2,67,283,264.99
16668.0,6,14,284,49.51
16669.0,3,23,77,429.06
16670.0,11,16,358,357.83818181818185
16671.0,3,27,164,122.0
16672.0,20,1,266,320.3025
16674.0,2,54,97,150.67
16676.0,4,33,336,363.195
16678.0,12,2,282,244.65916666666666
16679.0,1,365,365,124.5
16680.0,1,42,42,179.7
16681.0,6,72,252,240.18999999999997
16682.0,5,4,187,143.784
16684.0,28,3,357,500.53535714285715
16685.0,2,60,60,155.035
16686.0,7,46,354,385.26000000000005
16688.0,4,0,60,301.845
16689.0,2,75,81,178.51
16690.0,2,71,201,100.09
16692.0,2,255,288,100.625
16693.0,2,68,271,218.43
16696.0,4,134,247,160.57500000000002
16697.0,1,240,240,103.35
16698.0,2,226,252,148.125
16700.0,13,8,365,384.6123076923077
16701.0,13,8,361,260.2169230769231
16705.0,20,0,358,542.2935
16706.0,3,36,113,160.20000000000002
16708.0,1,45,45,631.03
16709.0,5,84,281,514.516
16710.0,10,18,367,234.594
16711.0,5,2,357,205.156
16712.0,11,8,275,305.56636363636363
16713.0,15,18,365,406.17533333333336
16714.0,3,218,316,293.80333333333334
16715.0,1,77,77,158.4
16716.0,2,266,310,177.15
16717.0,6,23,365,612.73
16718.0,1,368,368,578.9300000000001
16719.0,7,14,368,231.24571428571429
16720.0,1,25,25,144.03
16721.0,1,261,261,292.47
16722.0,13,16,367,323.7338461538462
16723.0,2,90,107,173.495
16725.0,7,301,370,102.56142857142858
16726.0,5,25,360,268.38
16727.0,1,363,363,256.32
16728.0,4,45,263,250.945
16729.0,21,37,240,331.25428571428574
16730.0,3,51,318,231.45666666666668
16732.0,1,31,31,592.58
16734.0,3,51,113,194.47
16735.0,5,78,333,427.61
16739.0,1,176,176,298.75
16743.0,7,28,358,309.5214285714286
16744.0,7,10,172,173.5742857142857
16745.0,17,86,311,322.3547058823529
16746.0,18,4,358,339.8077777777778
16747.0,2,37,67,386.365
16748.0,5,17,333,303.18
16750.0,5,44,231,108.326
16751.0,1,30,30,475.27
16752.0,1,372,372,122.7
16753.0,1,57,57,221.42000000000002
16754.0,1,371,371,31.0
16755.0,3,113,315,462.7633333333333
16756.0,1,214,214,228.9
16757.0,1,318,318,106.83000000000001
16758.0,1,64,64,307.36
16759.0,3,7,30,247.78333333333333
16761.0,1,96,96,250.65
16762.0,3,19,143,380.1133333333334
16763.0,1,198,198,453.7
16764.0,13,3,142,211.45
16766.0,2,272,272,560.75
16767.0,11,30,315,429.5790909090909
16768.0,3,47,271,130.39666666666668
16769.0,1,259,259,326.19
16770.0,5,57,371,144.11
16771.0,5,32,337,425.282
16773.0,1,56,56,141.39000000000001
16774.0,4,67,178,158.155
16775.0,11,9,366,143.51000000000002
16776.0,1,59,59,364.09000000000003
16777.0,2,79,256,104.66
16778.0,2,73,273,121.97
16779.0,22,1,366,412.09
16780.0,2,99,258,204.645
16781.0,1,371,371,299.3
16782.0,13,9,365,167.41153846153844
16784.0,1,19,19,107.6
16788.0,2,122,253,295.47
16789.0,1,7,7,80.8
16790.0,6,3,37,255.85500000000002
16791.0,7,28,331,232.05428571428573
16792.0,2,281,281,51.34
16793.0,1,56,56,241.84
16794.0,10,0,179,117.104
16795.0,1,364,364,407.18
16796.0,1,88,88,305.62
16800.0,1,10,10,1063.98
16801.0,4,162,272,354.1325
16803.0,1,64,64,332.3
16804.0,3,22,269,169.03
16805.0,2,173,359,214.28
16806.0,4,102,238,179.915
16807.0,3,142,270,364.48
16808.0,2,98,273,133.35999999999999
16809.0,5,22,261,182.518
16810.0,1,191,191,304.64
16811.0,2,4,16,250.49
16812.0,1,360,360,384.15000000000003
16813.0,10,7,203,157.28199999999998
16814.0,21,13,369,287.86333333333334
16816.0,4,102,357,104.04
16817.0,9,2,367,163.0511111111111
16818.0,11,10,205,294.3090909090909
16820.0,1,95,95,460.69
16823.0,1,226,226,344.68
16824.0,2,15,163,223.87
16825.0,2,38,185,305.74
16826.0,1,50,50,331.95
16828.0,2,92,111,60.5
16829.0,1,156,156,196.32
16830.0,1,38,38,325.91
16832.0,3,183,216,50.5
16833.0,4,0,333,274.1325
16834.0,1,227,227,413.46
16835.0,2,127,372,89.075
16836.0,2,39,116,101.025
16837.0,11,30,245,257.04545454545456
16838.0,2,196,287,195.7
16839.0,34,8,369,288.87617647058823
16841.0,6,36,287,298.40833333333336
16842.0,3,100,301,396.83
16843.0,16,42,326,545.779375
16846.0,1,49,49,212.82
16847.0,1,42,42,191.94
16848.0,1,52,52,281.42
16849.0,1,186,186,114.77
16850.0,1,333,333,327.79
16851.0,3,3,51,110.92999999999999
16852.0,2,9,175,54.230000000000004
16855.0,2,23,42,157.9
16856.0,1,14,14,35.400000000000006
16858.0,1,368,368,372.54
16859.0,2,144,260,338.69
16861.0,2,59,157,72.275
16863.0,2,30,366,238.69
16866.0,3,140,161,61.080000000000005
16869.0,4,22,174,194.8225
16871.0,6,21,270,449.1233333333334
16872.0,3,76,183,47.25
16873.0,6,4,363,1042.915
16875.0,5,66,339,400.76599999999996
16877.0,6,11,207,137.545
16878.0,1,83,83,13.3
16880.0,7,30,188,197.48142857142855
16882.0,3,66,316,223.99
16883.0,2,186,371,126.89
16884.0,2,37,37,210.355
16885.0,3,14,356,143.75333333333333
16887.0,1,34,34,190.08
16889.0,3,194,336,496.3633333333333
16891.0,5,1,371,142.686
16892.0,5,0,183,91.598
16893.0,1,366,366,141.03
16895.0,1,64,64,197.62
16897.0,2,298,313,129.615
16898.0,3,25,368,161.26333333333335
16899.0,6,7,359,201.30166666666665
16900.0,3,16,62,281.55
16902.0,1,115,115,1441.69
16903.0,1,28,28,356.8
16904.0,16,3,366,213.095625
16905.0,7,4,371,395.8228571428572
16906.0,4,81,248,112.27
16907.0,5,28,364,173.642
16909.0,1,71,71,294.22
16910.0,8,3,90,179.55125
16912.0,11,28,322,216.91636363636363
16913.0,1,289,289,81.79
16914.0,1,35,35,160.11
16915.0,6,8,283,76.59166666666667
16916.0,2,23,371,276.195
16917.0,1,276,276,257.15
16918.0,6,49,316,172.67
16919.0,11,155,367,229.34545454545457
16921.0,1,60,60,153.43
16923.0,19,11,362,334.6794736842105
16924.0,3,20,83,272.13
16926.0,1,370,370,213.45
16927.0,3,115,361,53.61666666666667
16928.0,17,79,372,144.36588235294116
16929.0,7,3,155,182.2942857142857
16930.0,3,25,67,120.64
16931.0,21,4,369,213.30476190476188
16932.0,1,52,52,148.73000000000002
16933.0,2,0,238,272.68
16934.0,2,54,54,449.44
16936.0,1,25,25,258.36
16938.0,4,8,308,460.435
16940.0,3,51,289,1000.8233333333333
16942.0,9,12,227,204.63222222222223
16943.0,3,211,317,241.2266666666667
16945.0,19,21,357,225.5678947368421
16947.0,1,235,235,385.73
16948.0,3,138,325,92.21666666666668
16949.0,6,3,316,127.78666666666668
16950.0,3,56,366,332.59999999999997
16951.0,3,134,303,407.3533333333333
16952.0,2,108,108,73.38
16954.0,9,0,359,188.77333333333334
16955.0,4,184,372,115.655
16956.0,1,17,17,270.04
16957.0,2,238,281,203.42000000000002
16959.0,1,86,86,117.35000000000001
16960.0,3,38,252,167.86666666666667
16961.0,1,115,115,234.17
16963.0,1,186,186,110.55000000000001
16965.0,1,226,226,168.15
16966.0,7,7,239,117.54285714285713
16967.0,1,188,188,312.34999999999997
16968.0,2,3,107,215.365
16969.0,3,38,191,201.98333333333335
16971.0,1,37,37,198.71
16976.0,1,266,266,146.5
16978.0,1,77,77,339.43
16979.0,6,3,297,279.09666666666664
16980.0,2,254,290,408.755
16982.0,1,60,60,384.06
16983.0,7,12,369,254.69571428571427
16984.0,2,87,129,1981.7
16985.0,10,16,358,478.73400000000004
16986.0,2,29,29,58.775
16987.0,7,2,204,213.5142857142857
16988.0,1,4,4,112.87
16989.0,6,6,150,72.8
16992.0,5,10,284,304.932
16996.0,6,29,352,236.63000000000002
16997.0,3,287,325,152.75
16998.0,4,149,303,51.0375
16999.0,2,22,73,174.835
17001.0,11,0,358,343.1736363636364
17002.0,3,85,290,438.26666666666665
17004.0,2,45,92,449.57
17006.0,4,4,75,190.98250000000002
17007.0,6,50,356,137.10999999999999
17010.0,1,17,17,188.21
17011.0,1,29,29,270.9
17014.0,3,7,66,184.16
17015.0,3,28,184,605.1133333333333
17017.0,20,2,372,346.572
17018.0,2,40,325,437.375
17019.0,4,10,367,306.945
17022.0,1,30,30,71.0
17024.0,3,44,157,31.95
17025.0,3,60,372,98.06666666666666
17026.0,2,184,369,35.075
17027.0,6,78,316,145.12666666666667
17029.0,2,110,236,44.75
17030.0,1,63,63,138.2
17031.0,2,11,154,184.975
17033.0,3,85,358,260.25333333333333
17034.0,3,15,287,232.10666666666668
17035.0,2,245,311,207.915
17037.0,1,87,87,1257.32
17038.0,1,29,29,110.75
17040.0,1,137,137,377.28
17041.0,3,26,360,345.2733333333333
17042.0,5,2,246,203.386
17043.0,4,31,265,388.245
17044.0,1,24,24,335.5
17045.0,3,112,247,90.08
17046.0,1,156,156,460.35
17047.0,3,84,204,356.8
17048.0,3,117,330,289.75
17049.0,9,2,275,584.5711111111111
17050.0,6,95,299,505.97333333333336
17051.0,1,193,193,238.44
17052.0,1,27,27,385.83
17053.0,1,130,130,463.08000000000004
17054.0,5,27,244,241.30599999999998
17058.0,3,81,239,374.7633333333333
17059.0,5,29,369,583.632
17060.0,1,265,265,93.15
17061.0,11,73,231,344.3181818181818
17062.0,4,313,369,131.9475
17063.0,7,20,288,201.95714285714286
17064.0,3,58,326,267.1
17068.0,21,11,367,213.64238095238093
17069.0,9,27,372,290.05
17070.0,1,113,113,299.34
17071.0,9,27,309,259.56444444444446
17073.0,4,17,108,345.6925
17075.0,4,17,316,199.255
17076.0,3,35,364,230.31999999999996
17078.0,2,35,35,164.265
17079.0,1,77,77,118.80000000000001
17080.0,2,21,269,113.44999999999999
17081.0,2,24,45,135.255
